Unnamed: 0,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
16,2017-09-10,11857.31,1562.1,4565.41,0.0,5729.8,5719.96,9.84,0.0,organic,2017,WestTexNewMexico
46,2015-02-08,448394.83,229118.81,162856.34,14251.47,42168.21,36417.77,5526.46,223.98,conventional,2015,SanDiego
27,2017-06-25,89303.04,2224.67,74282.58,129.85,12665.94,4686.34,6874.6,1105.0,conventional,2017,Albany
27,2016-06-19,18402.19,6836.26,6446.18,14.24,5105.51,2193.34,2912.17,0.0,organic,2016,WestTexNewMexico
34,2015-05-03,552368.94,3828.64,429586.28,239.76,118714.26,115148.87,3565.39,0.0,conventional,2015,Boston
4,2017-12-03,2615853.0,1177940.0,396804.0,68958.0,972151.0,913002.0,23854.0,35296.0,conventional,2017,LosAngeles
24,2017-07-16,24811.57,6649.58,451.46,0.0,17710.53,17684.5,26.03,0.0,organic,2017,DallasFtWorth
31,2015-05-24,623212.04,538126.94,27284.43,1260.8,56539.87,33867.0,22651.15,21.72,conventional,2015,Atlanta
5,2015-11-22,9580.4,15.45,78.44,0.0,9486.51,9486.51,0.0,0.0,organic,2015,NorthernNewEngland
26,2017-07-02,13643.23,1162.18,6156.45,7.31,6317.29,6275.92,41.37,0.0,organic,2017,Philadelphia
6,2018-02-11,14630.14,919.6,20.32,0.0,13690.22,13683.55,6.67,0.0,organic,2018,Pittsburgh
27,2016-06-19,7083.46,53.14,3159.79,0.0,3870.53,3870.53,0.0,0.0,organic,2016,HartfordSpringfield
38,2017-04-09,126295.09,31685.51,42399.5,28.47,52181.61,51852.08,316.06,13.47,conventional,2017,Spokane
22,2016-07-24,1934.1,3.74,159.63,0.0,1770.73,1393.82,376.91,0.0,organic,2016,Syracuse
31,2015-05-24,401991.2,295794.7,29758.0,160.42,76278.08,37157.88,39120.2,0.0,conventional,2015,Orlando
2,2015-12-13,12242.29,1084.4,5007.42,3.24,6147.23,674.51,5472.72,0.0,organic,2015,SanDiego
7,2016-11-06,63877.72,5389.94,14873.28,507.85,43106.65,17305.32,25801.33,0.0,organic,2016,Southeast
14,2017-09-24,13513.91,179.73,1941.11,0.0,11393.07,1399.19,9963.02,30.86,organic,2017,Portland
1,2016-12-18,7485.47,128.87,2824.38,517.67,4014.55,3515.38,499.17,0.0,organic,2016,Charlotte
48,2015-01-25,45147.5,941.38,33196.16,164.14,10845.82,10103.35,742.47,0.0,conventional,2015,Albany
49,2015-01-18,439617.61,155745.95,220991.54,14692.73,48187.39,34402.17,13785.22,0.0,conventional,2015,Portland
13,2017-10-01,2755546.6,1532669.78,403538.05,3143.68,816195.09,534947.07,281145.63,102.39,conventional,2017,Southeast
50,2016-01-10,343406.89,2398.06,270035.12,11133.28,59840.43,59836.86,3.57,0.0,conventional,2016,NorthernNewEngland
45,2015-02-15,57627.38,3633.89,21385.14,78.86,32529.49,32381.03,148.46,0.0,organic,2015,Northeast
21,2016-07-31,83902.91,25236.38,15512.48,1167.58,41986.47,41986.47,0.0,0.0,conventional,2016,Spokane
43,2017-03-05,32292.39,2078.48,4175.17,0.0,26038.74,342.28,25696.46,0.0,organic,2017,Atlanta
12,2016-10-02,13087.01,11038.28,1697.21,15.1,336.42,100.68,235.74,0.0,organic,2016,Denver
49,2015-01-18,3496.27,78.13,1775.25,628.28,1014.61,925.39,89.22,0.0,organic,2015,RaleighGreensboro
22,2017-07-30,5571000.96,2179199.68,2206571.02,152942.18,1032288.08,948516.41,28336.99,55434.68,conventional,2017,California
1,2015-12-20,3190120.04,72576.52,2330694.41,14909.65,771939.46,709816.2,60823.26,1300.0,conventional,2015,Northeast
48,2017-01-29,4306.29,71.23,1070.47,0.0,3164.59,123.23,3041.36,0.0,organic,2017,Spokane
11,2016-10-09,1613.43,8.14,35.29,0.0,1570.0,1566.67,3.33,0.0,organic,2016,MiamiFtLauderdale
33,2017-05-14,760302.75,161654.66,182174.19,646.27,415827.63,411542.11,4195.83,89.69,conventional,2017,Seattle
51,2017-01-08,12777.93,3.76,254.54,0.0,12519.63,12519.63,0.0,0.0,organic,2017,NorthernNewEngland
2,2016-12-11,27489.35,268.89,4743.81,0.0,22476.65,698.22,21778.43,0.0,organic,2016,CincinnatiDayton
49,2017-01-22,7484.99,1121.56,4738.82,0.0,1624.61,2.79,1621.82,0.0,organic,2017,Atlanta
24,2017-07-16,490940.46,12060.32,404809.72,11916.24,62154.18,12580.97,46560.98,3012.23,conventional,2017,NorthernNewEngland
30,2017-06-04,13517.21,2283.25,2943.11,0.0,8290.85,4071.86,4218.99,0.0,organic,2017,LasVegas
11,2018-01-07,345809.34,78921.42,113033.07,7515.77,146339.08,60836.42,85049.33,453.33,conventional,2018,LasVegas
12,2017-10-08,5229.43,23.15,341.52,0.0,4864.76,4864.76,0.0,0.0,organic,2017,Albany
0,2017-12-31,2017.17,78.28,646.17,0.0,1292.72,213.18,1079.54,0.0,organic,2017,Boise
16,2016-09-04,472090.23,153239.51,247684.74,4575.47,66590.51,66372.28,2.95,215.28,conventional,2016,Sacramento
35,2016-04-24,13226.51,1.27,356.71,0.0,12868.53,12868.53,0.0,0.0,organic,2016,NorthernNewEngland
3,2015-12-06,99519.99,41191.54,35662.29,100.43,22565.73,22565.73,0.0,0.0,conventional,2015,Roanoke
15,2015-09-13,1722.33,1104.58,60.86,6.89,550.0,550.0,0.0,0.0,organic,2015,Jacksonville
7,2018-02-04,1384683.41,117922.52,287724.61,1703.52,977084.84,774695.74,201878.69,510.41,organic,2018,TotalUS
51,2016-01-03,10650.66,6889.43,1037.3,0.0,2723.93,2618.9,105.03,0.0,organic,2016,PhoenixTucson
50,2016-01-10,13480.88,689.26,8880.64,0.0,3910.98,624.9,3286.08,0.0,organic,2016,CincinnatiDayton
49,2017-01-22,8519.07,321.4,3190.68,234.85,4772.14,3826.57,945.57,0.0,organic,2017,SouthCarolina
46,2017-02-12,4129136.03,765348.23,1694610.53,249248.52,1419928.75,978488.81,422557.68,18882.26,conventional,2017,GreatLakes
28,2015-06-14,696873.03,181175.51,403173.66,32092.36,80431.5,79360.05,1071.45,0.0,conventional,2015,SanFrancisco
44,2016-02-21,115875.65,32921.58,45911.67,102.37,36940.03,33666.7,3273.33,0.0,conventional,2016,Roanoke
42,2016-03-06,113859.82,12252.89,30534.74,1756.58,69315.61,41426.65,27888.96,0.0,organic,2016,Northeast
16,2016-09-04,151456.08,41709.95,27154.21,131.77,82460.15,59982.2,17076.4,5401.55,conventional,2016,StLouis
51,2017-01-08,1417208.02,933181.79,198434.84,2690.98,282900.41,190479.48,92420.93,0.0,conventional,2017,Houston
25,2016-07-03,15452.08,9887.91,49.34,0.0,5514.83,5392.05,122.78,0.0,organic,2016,Houston
4,2015-11-29,2041.47,221.95,0.0,0.0,1819.52,1812.85,6.67,0.0,organic,2015,NewOrleansMobile
18,2017-08-27,93803.53,45399.28,2514.25,6033.78,39856.22,35502.76,4335.74,17.72,conventional,2017,Boise
12,2016-10-02,6408.53,1399.51,4712.45,7.96,288.61,268.61,20.0,0.0,organic,2016,Sacramento
2,2015-12-13,124617.07,69742.59,21750.83,12957.84,20165.81,14642.3,4307.42,1216.09,conventional,2015,Columbus
0,2017-12-31,202521.83,4187.69,34761.26,0.0,163456.23,140923.52,22532.71,0.0,organic,2017,GreatLakes
9,2016-10-23,16790.96,979.33,5629.25,0.0,10182.38,11.25,10171.13,0.0,organic,2016,Atlanta
24,2016-07-10,23418.88,5754.48,5221.55,0.0,12442.85,5753.33,6689.52,0.0,organic,2016,WestTexNewMexico
43,2015-03-01,991328.46,481279.09,391780.92,4149.71,114118.74,63264.46,50854.28,0.0,conventional,2015,Houston
47,2017-02-05,7712.27,2241.28,5057.01,0.0,413.98,413.98,0.0,0.0,organic,2017,Sacramento
21,2017-08-06,124119.9,28072.43,42704.66,168.32,53174.49,48158.96,3335.53,1680.0,conventional,2017,Roanoke
25,2017-07-09,3382974.98,1520215.45,437585.1,87693.03,1337481.4,1285980.32,788.55,50712.53,conventional,2017,LosAngeles
9,2015-10-25,183276.68,27595.5,101618.92,185.61,53876.65,52569.78,1306.87,0.0,conventional,2015,HarrisburgScranton
26,2016-06-26,21667.76,5547.63,6169.07,14.21,9936.85,4803.33,5133.52,0.0,organic,2016,WestTexNewMexico
42,2017-03-12,13395.7,109.82,5604.12,1.4,7680.36,7680.36,0.0,0.0,organic,2017,HartfordSpringfield
39,2016-03-27,2136.97,4.86,1423.45,0.0,708.66,116.67,591.99,0.0,organic,2016,Louisville
38,2016-04-03,147520.15,50791.46,28964.32,21041.99,46722.38,22994.03,21163.82,2564.53,conventional,2016,Columbus
1,2018-03-18,63356.5,1452.72,18641.57,0.0,43210.85,22871.48,20339.37,0.0,organic,2018,Detroit
24,2016-07-10,3221650.74,607742.57,1498358.41,198307.05,917242.71,753805.95,84303.2,79133.56,conventional,2016,Midsouth
10,2015-10-18,1856337.85,23873.63,1598365.27,1173.01,232925.94,181854.71,51069.15,2.08,conventional,2015,NewYork
29,2015-06-07,248646.25,84737.37,90992.27,10333.21,62583.4,61701.18,882.22,0.0,conventional,2015,RichmondNorfolk
43,2015-03-01,2035.58,1033.03,2.55,0.0,1000.0,1000.0,0.0,0.0,organic,2015,MiamiFtLauderdale
14,2017-09-24,16661.59,1.21,105.02,0.0,16555.36,16555.36,0.0,0.0,organic,2017,NorthernNewEngland
33,2015-05-10,42131.8,12338.35,19929.68,0.0,9863.77,9863.77,0.0,0.0,organic,2015,LosAngeles
51,2015-01-04,758118.95,426878.87,147958.43,15267.89,168013.76,165202.22,2811.54,0.0,conventional,2015,WestTexNewMexico
49,2016-01-17,2913810.18,1721272.85,425617.01,16861.86,750058.46,507151.29,242855.86,51.31,conventional,2016,Southeast
10,2018-01-14,29468.36,12.77,2380.23,0.0,27075.36,23926.76,3148.6,0.0,organic,2018,Boston
24,2016-07-10,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,1175.28,conventional,2016,LasVegas
47,2016-01-31,83755.38,36196.35,4791.21,8440.95,34326.87,33947.26,46.78,332.83,conventional,2016,Boise
5,2018-02-18,3351722.04,639056.82,856103.82,251048.73,1605512.67,1146466.95,412433.13,46612.59,conventional,2018,GreatLakes
7,2017-11-12,81827.0,37876.0,2047.0,4630.0,37274.0,32441.0,4811.0,21.0,conventional,2017,Boise
2,2015-12-13,6991.24,5065.07,1160.53,0.0,765.64,765.64,0.0,0.0,organic,2015,PhoenixTucson
7,2018-02-04,957792.07,474887.68,55158.13,1755.05,425991.21,292317.81,131566.04,2107.36,conventional,2018,Atlanta
39,2016-03-27,110616.23,21798.74,22445.52,3115.62,63256.35,63172.36,0.0,83.99,conventional,2016,Spokane
41,2017-03-19,11613.35,757.42,3820.16,217.31,6818.46,5310.39,1508.07,0.0,organic,2017,RichmondNorfolk
18,2017-08-27,106686.99,43026.01,26492.95,1743.95,35424.08,27608.32,7352.42,463.34,conventional,2017,Pittsburgh
1,2016-12-18,7408.4,280.88,2148.75,219.66,4759.11,3481.51,1277.6,0.0,organic,2016,SouthCarolina
15,2017-09-17,141725.96,82016.13,13544.55,24.82,46140.46,8860.73,37219.73,60.0,conventional,2017,Jacksonville
10,2015-10-18,4679.4,660.38,2930.12,0.0,1088.9,930.0,158.9,0.0,organic,2015,Nashville
47,2017-02-05,633235.06,400599.94,80089.33,402.0,152143.79,119084.94,26378.85,6680.0,conventional,2017,NewOrleansMobile
34,2017-05-07,12366.01,4943.78,4878.07,0.0,2544.16,693.23,1850.93,0.0,organic,2017,PhoenixTucson
26,2016-06-26,200520.74,36686.02,68054.14,39268.75,56511.83,52290.98,3210.85,1010.0,conventional,2016,Charlotte
44,2016-02-21,417205.77,270173.33,61591.16,1996.32,83444.96,55736.39,27708.57,0.0,conventional,2016,Atlanta
5,2015-11-22,83963.95,28956.02,29324.32,163.5,25520.11,25520.11,0.0,0.0,conventional,2015,Roanoke
2,2015-12-13,99886.07,38378.38,34347.46,127.18,27033.05,27030.08,2.97,0.0,conventional,2015,Roanoke
38,2015-04-05,1517.39,4.82,896.16,0.0,616.41,330.0,286.41,0.0,organic,2015,Louisville
29,2015-06-07,824216.23,51410.51,544663.98,122929.34,105212.4,99942.37,4693.09,576.94,conventional,2015,Chicago
2,2015-12-13,207627.79,51042.68,86614.43,24041.02,45929.66,45573.83,355.83,0.0,conventional,2015,RaleighGreensboro
35,2017-04-30,240227.67,150982.37,24978.55,121.15,64145.6,26376.03,37214.57,555.0,conventional,2017,Jacksonville
36,2016-04-17,6657073.54,3651444.14,1058769.74,617895.6,1328964.06,1124257.15,195845.36,8861.55,conventional,2016,SouthCentral
9,2017-10-29,264941.06,10127.06,29797.6,100.29,224916.11,218668.73,6247.38,0.0,organic,2017,Northeast
44,2015-02-22,3180.29,198.13,1119.06,992.87,870.23,870.23,0.0,0.0,organic,2015,Charlotte
25,2015-07-05,562462.33,436377.91,54675.38,848.55,70560.49,50684.74,19851.0,24.75,conventional,2015,Atlanta
23,2015-07-19,2614726.11,1801294.72,417289.56,89206.49,306935.34,290890.18,13264.37,2780.79,conventional,2015,LosAngeles
10,2018-01-14,4412.54,150.54,1948.36,0.0,2313.64,564.45,1749.19,0.0,organic,2018,Spokane
33,2017-05-14,3901825.7,649626.44,1290414.96,302082.61,1659701.69,944331.4,681254.13,34116.16,conventional,2017,GreatLakes
30,2015-05-31,2578.53,1172.5,12.33,0.0,1393.7,1393.7,0.0,0.0,organic,2015,MiamiFtLauderdale
3,2018-03-04,89700.27,7365.24,50900.41,81.18,31353.44,9960.15,21393.29,0.0,conventional,2018,Syracuse
10,2018-01-14,14448.86,122.85,4410.11,0.0,9915.9,9911.02,4.88,0.0,organic,2018,HartfordSpringfield
4,2017-12-03,25457.57,7042.76,178.32,0.0,18236.49,18166.49,70.0,0.0,organic,2017,Houston
14,2015-09-20,54619.72,3268.99,33591.15,3014.16,14745.42,14021.43,723.99,0.0,organic,2015,Midsouth
36,2015-04-19,3253.43,82.48,2636.67,1.29,532.99,532.99,0.0,0.0,organic,2015,HartfordSpringfield
11,2015-10-11,64489.17,1582.03,52677.92,105.32,10123.9,9866.27,257.63,0.0,conventional,2015,Albany
10,2017-10-22,9171.48,15.63,686.14,0.0,8469.71,8469.71,0.0,0.0,organic,2017,GrandRapids
19,2015-08-16,8549.47,3299.05,4589.07,0.0,661.35,580.13,81.22,0.0,organic,2015,LasVegas
35,2015-04-26,53200.63,3100.23,16190.74,438.48,33471.18,33361.61,109.57,0.0,organic,2015,Northeast
14,2016-09-18,10274.36,1289.86,8195.56,0.0,788.94,756.43,32.51,0.0,organic,2016,SanDiego
9,2018-01-21,639421.29,288131.95,56731.74,1612.56,292945.04,158655.8,128969.24,5320.0,conventional,2018,Atlanta
26,2015-06-28,862261.64,65051.95,534535.21,51109.85,211564.63,207378.09,4022.51,164.03,conventional,2015,BaltimoreWashington
40,2016-03-20,4356.15,2282.29,101.75,0.0,1972.11,1972.11,0.0,0.0,organic,2016,Orlando
48,2016-01-24,18287.57,719.74,5525.36,327.28,11715.19,2472.0,9243.19,0.0,organic,2016,BaltimoreWashington
26,2015-06-28,6024103.65,3656335.59,1416248.77,81756.0,869763.29,678138.24,191572.72,52.33,conventional,2015,SouthCentral
48,2015-01-25,64116.71,23843.63,29590.6,2672.12,8010.36,8010.36,0.0,0.0,conventional,2015,Spokane
13,2015-09-27,1477.67,10.71,71.37,0.0,1395.59,1395.59,0.0,0.0,organic,2015,BuffaloRochester
31,2017-05-28,5870.75,349.55,1639.55,16.65,3865.0,66.66,3798.34,0.0,organic,2017,Spokane
15,2015-09-13,4609.25,52.27,3412.43,414.55,730.0,730.0,0.0,0.0,organic,2015,RichmondNorfolk
32,2016-05-15,26845.53,8541.46,830.92,0.0,17473.15,13365.82,4107.33,0.0,organic,2016,DallasFtWorth
17,2017-09-03,14334.93,207.92,3882.22,127.89,10116.9,8988.45,1128.45,0.0,organic,2017,SouthCarolina
39,2016-03-27,1345865.16,553962.21,406713.3,177919.58,207270.07,75819.34,124377.4,7073.33,conventional,2016,Houston
5,2018-02-18,5389.68,149.89,1094.56,2.62,4142.61,2283.94,1858.67,0.0,organic,2018,Jacksonville
51,2016-01-03,610622.03,5112.51,492477.86,21182.52,91849.14,91579.91,269.23,0.0,conventional,2016,Boston
7,2018-02-04,335442.41,90305.67,110035.27,12010.66,123090.81,95765.52,25974.12,1351.17,conventional,2018,Indianapolis
18,2017-08-27,77416.4,2655.59,23890.3,110.75,50759.76,43832.07,6927.69,0.0,organic,2017,Southeast
40,2015-03-22,48180.98,2030.41,21884.43,43.48,24222.66,24222.66,0.0,0.0,conventional,2015,Syracuse
46,2016-02-07,30482.41,4811.67,9963.04,1515.57,14192.13,8387.82,5804.31,0.0,organic,2016,NewYork
11,2016-10-09,10417.82,30.12,706.39,0.0,9681.31,9676.32,4.99,0.0,organic,2016,Boston
20,2017-08-13,5429.19,238.64,1946.25,3.6,3240.7,1704.44,1536.26,0.0,organic,2017,StLouis
49,2015-01-18,12634.71,7556.77,871.27,0.0,4206.67,4206.67,0.0,0.0,organic,2015,DallasFtWorth
6,2017-11-19,2462798.0,567752.0,938850.0,16827.0,939370.0,751485.0,186157.0,1727.0,conventional,2017,Midsouth
3,2015-12-06,27081.13,819.66,26104.8,0.0,156.67,156.67,0.0,0.0,organic,2015,Chicago
3,2017-12-10,92325.53,3220.05,75147.56,104.36,13853.56,7268.21,6585.35,0.0,conventional,2017,Albany
27,2015-06-21,205199.16,7214.14,124628.24,14564.3,58792.48,33861.06,23155.13,1776.29,conventional,2015,Indianapolis
21,2016-07-31,5524.69,134.45,3695.32,1.36,1693.56,1693.56,0.0,0.0,organic,2016,HartfordSpringfield
15,2017-09-17,2375.19,181.23,861.34,0.0,1332.62,312.22,1020.4,0.0,organic,2017,Spokane
3,2017-12-10,1222641.23,731583.95,200595.47,10237.88,280223.93,199484.52,77062.75,3676.66,conventional,2017,PhoenixTucson
39,2017-04-02,96962.69,2228.91,43114.54,225.38,51393.86,18336.09,33057.77,0.0,conventional,2017,Louisville
35,2016-04-24,23975.47,7481.26,2070.02,0.0,14424.19,9987.35,4436.84,0.0,organic,2016,DallasFtWorth
24,2015-07-12,10799.02,2075.8,8167.79,53.34,502.09,502.09,0.0,0.0,organic,2015,NewYork
21,2016-07-31,143067.18,44288.47,43886.04,92.05,54800.62,49803.99,4396.63,600.0,conventional,2016,Roanoke
35,2015-04-26,304135.67,203078.44,19757.32,118.14,81181.77,60977.02,19915.86,288.89,conventional,2015,Tampa
49,2016-01-17,10926.61,6758.37,1863.82,0.0,2304.42,2242.02,62.4,0.0,organic,2016,PhoenixTucson
6,2017-11-19,295766.0,136349.0,49469.0,2736.0,107212.0,81408.0,23870.0,1933.0,conventional,2017,SouthCarolina
20,2016-08-07,816529.48,500097.71,81237.11,15436.45,219758.21,152300.82,67457.39,0.0,conventional,2016,WestTexNewMexico
20,2015-08-09,3371114.14,2176899.72,813280.77,69168.37,311765.28,304882.47,4251.42,2631.39,conventional,2015,LosAngeles
27,2015-06-21,11055.46,2962.12,7601.86,0.0,491.48,491.48,0.0,0.0,organic,2015,SanDiego
0,2016-12-25,72923.61,2716.25,30275.52,1628.46,38303.38,35684.99,2618.39,0.0,organic,2016,Midsouth
47,2017-02-05,2200550.27,1200632.86,531226.65,18324.93,450365.83,113752.17,330583.1,6030.56,conventional,2017,PhoenixTucson
20,2015-08-09,2058.04,1394.81,60.54,25.13,577.56,577.56,0.0,0.0,organic,2015,Jacksonville
16,2015-09-06,95931.87,10710.92,70456.63,0.0,14764.32,8139.62,6624.7,0.0,organic,2015,GreatLakes
14,2017-09-24,102663.43,44018.65,25081.98,1558.08,32004.72,23199.63,8788.42,16.67,conventional,2017,Pittsburgh
16,2016-09-04,162357.83,51973.15,42949.04,107.02,67328.62,64633.66,2359.96,335.0,conventional,2016,Roanoke
50,2017-01-15,435740.48,16847.12,282239.77,8983.4,127670.19,118443.27,9006.12,220.8,conventional,2017,Philadelphia
10,2016-10-16,9444.39,162.58,4681.53,778.48,3821.8,3485.9,335.9,0.0,organic,2016,Charlotte
49,2015-01-18,5322625.57,2839359.92,1782045.18,146481.44,554739.03,497106.16,57607.18,25.69,conventional,2015,SouthCentral
19,2016-08-14,1093287.79,186697.3,341463.72,10231.17,554895.6,459261.24,95634.36,0.0,organic,2016,TotalUS
41,2016-03-13,5651.13,2735.12,99.34,0.0,2816.67,2816.67,0.0,0.0,organic,2016,Orlando
26,2015-06-28,8515.11,1.25,1099.96,0.0,7413.9,7413.9,0.0,0.0,organic,2015,NorthernNewEngland
4,2015-11-29,651638.6,102783.08,462966.47,31195.04,54694.01,53992.69,647.78,53.54,conventional,2015,SanFrancisco
50,2017-01-15,251914.74,109163.63,20522.38,121.39,122107.34,106434.47,15372.87,300.0,conventional,2017,Nashville
17,2015-08-30,4317.12,415.14,3575.51,0.0,326.47,0.0,326.47,0.0,organic,2015,Spokane
19,2015-08-16,2694.61,297.3,1041.09,0.0,1356.22,1356.22,0.0,0.0,organic,2015,Boston
4,2017-12-03,1135877.0,678640.0,215949.0,10981.0,230306.0,156307.0,70637.0,3362.0,conventional,2017,PhoenixTucson
43,2015-03-01,5840742.83,2221447.89,2822864.41,110088.02,686342.51,590705.71,95603.25,33.55,conventional,2015,West
45,2016-02-14,71534.03,455.72,20258.99,40.95,50778.37,1904.23,48874.14,0.0,organic,2016,Seattle
3,2016-12-04,728191.35,267955.8,173005.48,50.7,287179.37,89646.48,197097.05,435.84,conventional,2016,MiamiFtLauderdale
24,2015-07-12,1279.45,695.61,126.26,0.0,457.58,457.58,0.0,0.0,organic,2015,Pittsburgh
47,2015-02-01,1433763.11,22622.87,1084529.78,3251.93,323358.53,243186.43,80172.1,0.0,conventional,2015,NewYork
26,2017-07-02,1224659.64,551528.3,185311.58,14893.87,472925.89,276703.9,195838.66,383.33,conventional,2017,PhoenixTucson
36,2016-04-17,40280.96,4725.66,18018.14,2509.18,15027.98,13176.01,1851.97,0.0,organic,2016,NewYork
5,2017-11-26,623094.0,354268.0,104956.0,5465.0,158405.0,74684.0,83606.0,114.0,conventional,2017,WestTexNewMexico
18,2017-08-27,653598.86,51628.46,402657.24,5171.88,194141.28,192627.66,800.29,713.33,conventional,2017,BaltimoreWashington
32,2015-05-17,11026.61,10234.81,351.8,0.0,440.0,440.0,0.0,0.0,organic,2015,Houston
8,2018-01-28,432600.1,7854.32,360244.35,237.31,64264.12,60495.46,3601.99,166.67,conventional,2018,HartfordSpringfield
4,2016-11-27,26868.47,2771.15,3371.02,8.24,20718.06,129.82,20588.24,0.0,organic,2016,Portland
33,2017-05-14,8117.63,665.81,3417.68,0.0,4034.14,2226.47,1807.67,0.0,organic,2017,Columbus
8,2015-11-01,75586.78,7785.24,54952.19,261.3,12588.05,5592.13,6995.92,0.0,organic,2015,GreatLakes
31,2016-05-22,5378.15,1261.03,60.05,0.0,4057.07,4057.07,0.0,0.0,organic,2016,Tampa
12,2016-10-02,1122.69,97.63,738.39,0.0,286.67,286.67,0.0,0.0,organic,2016,GrandRapids
3,2016-12-04,8502.78,242.52,2547.81,0.0,5712.45,77.78,5634.67,0.0,organic,2016,Nashville
40,2017-03-26,48330.46,1252.26,43428.38,0.0,3649.82,3645.38,4.44,0.0,organic,2017,Chicago
12,2016-10-02,139393.05,29390.8,31959.14,43.19,77999.92,20453.89,57546.03,0.0,organic,2016,West
37,2015-04-12,262870.62,65226.89,148667.1,99.65,48876.98,6464.0,42412.98,0.0,organic,2015,West
29,2016-06-05,26357.74,9412.3,640.22,0.0,16305.22,13879.09,2426.13,0.0,organic,2016,DallasFtWorth
0,2015-12-27,776404.39,451904.51,141599.36,15486.97,167413.55,123158.22,33065.33,11190.0,conventional,2015,WestTexNewMexico
2,2018-03-11,26620.79,820.89,10737.83,0.0,15062.07,12641.49,2420.58,0.0,organic,2018,Columbus
36,2016-04-17,2863.95,0.0,2212.64,0.0,651.31,280.0,371.31,0.0,organic,2016,Louisville
6,2018-02-11,367903.88,106372.21,91013.42,5010.88,165507.37,156789.32,8718.05,0.0,conventional,2018,RaleighGreensboro
